x,y,z,foc,aim x,aim y,aim z
m,m,m,m,m,m,m
57.3026401715342,-306.542049735951,7,350.724758374702,0,0,187
85.3423292463877,-299.947174792075,7,355.655632318976,0,0,187
112.653907658968,-290.793256311269,7,350.724758374702,0,0,187
74.9465542255477,-318.653211107136,7,364.359045785098,0,0,187
45.2252364113579,-324.209088291351,7,368.850780528445,0,0,187
104.028454464496,-310.378697079714,7,364.359045785098,0,0,187
15.118072826076,-326.998927847168,7,364.359045785098,0,0,187
31.6337006706447,-341.381997725622,7,382.221008952712,0,0,187
123.849722747854,-319.692986417494,7,378.134942471597,0,0,187
62.9975137608958,-337.006932642642,7,378.134942471597,0,0,187
93.823854276037,-329.756643235652,7,382.221008952713,0,0,187
49.5070597672339,-354.904473359245,7,392.037259591086,0,0,187
82.0423249011606,-348.822578257216,7,392.037259591086,0,0,187
16.5494178550711,-357.958448630365,7,395.748825719643,0,0,187
113.877633846339,-339.764651908874,7,392.037259591086,0,0,187
68.6923873502574,-367.471815549333,7,406.052789526392,0,0,187
34.49333616621,-372.242379456082,7,409.418821886998,0,0,187
102.305379305686,-359.56611167923,7,406.052789526392,0,0,187
135.045537836739,-348.59271652372,7,406.052789526392,0,0,187
134.851730961476,-373.481946728193,7,430.161089608374,0,0,187
99.8159107371142,-384.331286573066,7,427.263558272937,0,0,187
27.4956665854098,-396.128441536595,7,427.263558272937,0,0,187
45.7609095144443,-394.435917527294,7,430.161089608374,0,0,187
9.17174651823122,-396.975607488663,7,427.263558272937,0,0,187
63.928496356442,-391.901647392291,7,427.263558272937,0,0,187
81.9596565655224,-388.53103939177,7,430.161089608374,0,0,187
117.459152724944,-379.311351420341,7,427.263558272937,0,0,187
38.0678805356667,-410.817856619156,7,441.514814325225,0,0,187
19.0542716558129,-412.137610000958,7,444.130420394972,0,0,187
57.0002506400172,-408.621397228058,7,441.514814325225,0,0,187
75.8109793369593,-405.552919182696,7,441.514814325225,0,0,187
149.040306697846,-384.717379156501,7,444.130420394972,0,0,187
112.907285592748,-396.827947233701,7,441.514814325225,0,0,187
131.113697764566,-391.190072859905,7,441.514814325226,0,0,187
94.4599235834831,-401.618970769855,7,444.130420394973,0,0,187
29.6417293998408,-427.046641518381,7,455.844822235031,0,0,187
145.377036262918,-402.632566344741,7,455.844822235031,0,0,187
68.9181760351245,-422.489942088487,7,458.200773610222,0,0,187
107.606637092341,-414.328707438453,7,455.844822235031,0,0,187
9.88761001930408,-427.959929575244,7,455.844822235031,0,0,187
49.3325918360362,-425.222014407393,7,458.200773610222,0,0,187
88.3566853734052,-418.856254941677,7,455.844822235031,0,0,187
126.626950824858,-408.916961593354,7,455.844822235031,0,0,187
81.5058529263209,-436.017802089387,7,472.363219972481,0,0,187
121.388810622397,-426.637415677278,7,470.246267727042,0,0,187
160.236121786732,-413.617109262727,7,470.246267727042,0,0,187
40.927516031232,-441.678238349616,7,472.363219972481,0,0,187
20.485616684808,-443.097130784154,7,470.246267727042,0,0,187
61.2820739958931,-439.316782295952,7,470.246267727043,0,0,187
140.962877146409,-420.576027689065,7,472.363219972481,0,0,187
101.555694259096,-431.788337919935,7,470.246267727043,0,0,187
115.397363447568,-444.32612830384,7,484.712683186113,0,0,187
10.6034735203769,-458.944251661826,7,486.609801951423,0,0,187
73.9078557138071,-453.078236784683,7,484.712683186113,0,0,187
155.902341564359,-431.783185961288,7,484.712683186113,0,0,187
52.9042741576281,-456.008111287491,7,486.609801951423,0,0,187
31.7877922142719,-457.964841500167,7,484.712683186113,0,0,187
94.753714181288,-449.181470491584,7,484.712683186113,0,0,187
135.794748924772,-438.522571766367,7,486.609801951423,0,0,187
87.2007265156824,-466.482684996078,7,499.23833308323,0,0,187
171.431936875617,-442.516839368952,7,499.23833308323,0,0,187
43.7871515267974,-472.538620080076,7,500.933412063959,0,0,187
129.870335652046,-456.446884120855,7,499.23833308323,0,0,187
150.812056528253,-449.961982518225,7,499.23833308323,0,0,187
108.651464934709,-461.957705070015,7,500.933412063959,0,0,187
21.9169617138032,-474.056651567351,7,499.23833308323,0,0,187
65.5638973517691,-470.012167363845,7,499.23833308323,0,0,187
166.427646865801,-460.933805577836,7,515.327687866888,0,0,187
123.188089802796,-474.323549169227,7,513.818116770415,0,0,187
78.8975353924897,-483.666531480879,7,513.818116770415,0,0,187
33.9338550287029,-488.883041481953,7,515.327687866888,0,0,187
11.3193370214498,-489.928573748407,7,513.818116770415,0,0,187
56.47595647922,-486.79420816759,7,513.818116770415,0,0,187
144.962547024686,-468.12818193938,7,515.327687866889,0,0,187
101.150742989171,-479.50668604149,7,513.818116770415,0,0,187
92.895600105044,-496.947567902769,7,528.447485793457,0,0,187
182.627751964503,-471.416569475178,7,529.786921254451,0,0,187
23.3483067427983,-505.016172350547,7,528.447485793457,0,0,187
46.6467870223627,-503.399001810535,7,528.447485793457,0,0,187
115.747235610322,-492.127072220094,7,529.786921254451,0,0,187
138.351860681696,-486.256352564433,7,528.447485793457,0,0,187
69.8457207076451,-500.707552431739,7,528.447485793457,0,0,187
160.661235910097,-479.347937347386,7,529.786921254451,0,0,187
12.0352005225226,-520.912895834989,7,543.12237336202,0,0,187
60.0476388008118,-517.580305047689,7,543.12237336202,0,0,187
176.952952167242,-490.084425194383,7,544.305980003582,0,0,187
130.978816158023,-504.320970034614,7,543.12237336202,0,0,187
154.130345124599,-497.733792112393,7,543.12237336202,0,0,187
107.547771797054,-509.831901591397,7,544.305980003582,0,0,187
83.8872150711723,-514.254826177075,7,543.12237336202,0,0,187
36.079917843134,-519.801241463739,7,543.12237336202,0,0,187
24.7864767086758,-536.123314266994,7,559.019477649651,0,0,187
49.5205354670787,-534.411686517653,7,557.984592591998,0,0,187
74.1501072993273,-531.564688032966,7,557.99444610032,0,0,187
98.6233424865921,-527.588283317334,7,559.048780261106,0,0,187
122.888719406132,-522.490799640516,7,558.02901227275,0,0,187
146.895152585425,-516.28290905259,7,558.053776936692,0,0,187
170.592099705059,-508.977605320665,7,559.122424935746,0,0,187
193.929667283503,-500.5901758459,7,558.118451416839,0,0,187
12.7660338188992,-552.545147252461,7,573.212401953675,0,0,187
38.2717695575215,-551.3791194178,7,574.13069891647,0,0,187
63.6982569859891,-549.046789186464,7,573.247535837234,0,0,187
88.9926823311784,-545.552934906989,7,573.280187450316,0,0,187
114.102504977215,-540.904717195349,7,574.227884023929,0,0,187
138.97556576172,-535.111663030303,7,573.375910380217,0,0,187
163.56019420023,-528.18564463804,7,573.439125533807,0,0,187
187.805314329345,-520.140853228366,7,574.416035930327,0,0,187
26.2801853445041,-568.431739292532,7,588.817224007059,0,0,187
52.5060065074327,-566.630050044556,7,588.835031287379,0,0,187
78.6237012180269,-563.634831184347,7,589.649441851639,0,0,187
104.579726946007,-559.452125816364,7,588.916574999714,0,0,187
130.320869702958,-554.090365250796,7,588.980439016904,0,0,187
155.794351866492,-547.560350222042,7,589.839685666714,0,0,187
180.947938685583,-539.875226807865,7,589.154842521483,0,0,187
205.730043118888,-531.050457128429,7,589.265643608513,0,0,187
13.5293611433419,-585.583819628653,7,605.465625452895,0,0,187
40.561084459136,-584.3611437432,7,604.824326747661,0,0,187
67.5112341041655,-581.912725289499,7,604.870965861467,0,0,187
94.3252732098065,-578.243382349256,7,605.604668157385,0,0,187
120.948938117241,-573.360341041138,7,605.026739492499,0,0,187
147.32834652349,-567.27321876753,7,605.136118779782,0,0,187
173.410104286869,-559.994002008714,7,605.930752092306,0,0,187
199.141410498234,-551.537018744878,7,605.418702064632,0,0,187
27.839060283438,-602.149689956189,7,621.152207213932,0,0,187
55.6217382535222,-600.254150459851,7,621.74585370422,0,0,187
83.2925199925912,-597.104495433993,7,621.241515312277,0,0,187
110.796112057212,-592.706848953599,7,621.325719587114,0,0,187
138.077550373454,-587.069749409642,7,621.997073283285,0,0,187
165.08230795397,-580.204129840346,7,621.573902475613,0,0,187
191.756401016239,-572.12329271342,7,621.73827117321,0,0,187
218.046493067889,-562.842879258225,7,622.487455845364,0,0,187
14.3253707503256,-620.037061077384,7,637.882964623049,0,0,187
42.9484268149042,-618.755443800161,7,637.923052570799,0,0,187
71.4875089771168,-616.186205526124,7,638.46150213059,0,0,187
99.8862986751845,-612.334205147915,7,638.099514100729,0,0,187
128.088750979448,-607.206736068408,7,638.236175387048,0,0,187
156.039202714984,-600.813508511988,7,638.869510640924,0,0,187
183.682478963586,-593.16662611274,7,638.607454839236,0,0,187
210.963997462911,-584.280556877082,7,638.842654398747,0,0,187
29.4634498451572,-637.284700297726,7,655.367398121599,0,0,187
58.8684264830213,-635.291496400449,7,655.032565728219,0,0,187
88.1576051149882,-631.981146992989,7,655.116517255166,0,0,187
117.273882405387,-627.359859605536,7,655.618205804387,0,0,187
146.160485604945,-621.436282912094,7,655.398910056661,0,0,187
174.761080287042,-614.221486085441,7,655.597812794322,0,0,187
203.019876193518,-605.728932325291,7,656.212432307597,0,0,187
230.881730665806,-595.974446677315,7,656.112622577474,0,0,187
15.1542241346694,-655.911861489159,7,672.467487588594,0,0,187
45.4342806838881,-654.56899339895,7,672.826245177591,0,0,187
75.6278869789924,-651.874171814559,7,672.621614802819,0,0,187
105.676883351864,-647.832297602684,7,672.764883446114,0,0,187
135.523384563979,-642.450733360971,7,673.254532736881,0,0,187
165.109888035314,-635.739284708567,7,673.185021648396,0,0,187
194.379380162038,-627.710175554951,7,673.462577625493,0,0,187
223.27544014806,-618.378017460629,7,674.084257346539,0,0,187
31.1536538831751,-673.84325604972,7,690.321279410891,0,0,187
62.2466701619615,-671.748551739243,7,690.382553150963,0,0,187
93.2198531641818,-668.271213225158,7,690.729560667423,0,0,187
124.014229927765,-663.417534073193,7,690.656014930788,0,0,187
154.57115968882,-657.196276578204,7,690.868664499878,0,0,187
184.83244176593,-649.61865005528,7,691.365631731004,0,0,187
214.740421251538,-640.698282998607,7,691.447569143867,0,0,187
244.238091892,-630.451189243513,7,691.814766128911,0,0,187
16.016060787703,-693.214258389675,7,708.729705924042,0,0,187
48.0190641731935,-691.807816183896,7,708.62334475877,0,0,187
79.9330637550672,-688.982620265573,7,708.750763538062,0,0,187
111.69799864164,-684.743614709931,7,709.111050294294,0,0,187
143.254083547484,-679.098233328041,7,709.176441198912,0,0,187
174.54191726061,-672.056379852847,7,709.475420391358,0,0,187
205.502588897964,-663.630401777211,7,710.00584881667,0,0,187
236.077781277748,-653.83505797248,7,710.248139819205,0,0,187
32.9099322326754,-711.830977361474,7,727.156569300082,0,0,187
65.7569883193971,-709.630917691764,7,727.360677020006,0,0,187
98.4800410651826,-705.980263723264,7,727.374380390411,0,0,187
131.018187493458,-700.885397718292,7,727.578254382012,0,0,187
163.310858836773,-694.355199044801,7,727.971161879158,0,0,187
195.297928700053,-686.401021317387,7,728.177689211822,0,0,187
226.919818718232,-677.036663073443,7,728.574262954772,0,0,187
258.117600991888,-666.278332136563,7,729.158673435641,0,0,187
16.9110019593822,-731.949499773396,7,746.138107312153,0,0,187
50.7031407143271,-730.477148091215,7,746.2254194482,0,0,187
84.4036439830674,-727.516762895628,7,746.467453606028,0,0,187
117.950488921613,-723.073332764982,7,746.609844111287,0,0,187
151.281929851069,-717.154364833616,7,746.907626410278,0,0,187
184.336607096849,-709.769863790893,7,747.359585564022,0,0,187
217.053653306416,-700.932304178749,7,747.716888661628,0,0,187
249.372796473848,-690.656596130109,7,748.229730414557,0,0,187
34.732511423845,-751.252764006201,7,765.544338425747,0,0,187
69.3998334573475,-748.943477532498,7,765.586316951705,0,0,187
103.938846161792,-745.113154205789,7,765.757148382388,0,0,187
138.286655588317,-739.768267714658,7,766.056375681636,0,0,187
172.380704410534,-732.917818049631,7,766.330177006595,0,0,187
206.158880499258,-724.573307409077,7,766.733373342406,0,0,187
239.559622669204,-714.748709280809,7,767.264890006076,0,0,187
272.522022779727,-703.46043086719,7,767.77658234233,0,0,187
17.8391536614743,-772.122174088722,7,785.223683828951,0,0,187
53.486828064757,-770.581567033946,7,785.355427934139,0,0,187
89.040156349684,-767.481156716861,7,785.516544935611,0,0,187
124.435092457058,-762.825977564524,7,785.788821884778,0,0,187
159.607869435986,-756.623612221869,7,786.17189472118,0,0,187
194.495108790271,-748.884169282434,7,786.587475758181,0,0,187
229.033926984707,-739.620253937245,7,787.115243719627,0,0,187
263.162038235897,-728.846931697007,7,787.754499015495,0,0,187
36.6215900643945,-792.112911803159,7,805.327416096256,0,0,187
73.17560230241,-789.690512623266,7,805.43915820848,0,0,187
109.596862310158,-785.67414188785,7,805.651964128319,0,0,187
145.820423709704,-780.070367500149,7,805.935442767466,0,0,187
181.781679563802,-772.888313705935,7,806.32087341423,0,0,187
217.416471495869,-764.139635680356,7,806.808227839328,0,0,187
252.661195650283,-753.838486904581,7,807.369716580815,0,0,187
287.452904570102,-742.001479514748,7,808.034947278197,0,0,187
142.244065961089,-812.804429367483,7,836.747238203508,0,0,187
179.727331890763,-805.80238043357,7,837.182013437388,0,0,187
216.895026761265,-797.174069547129,7,837.720404538322,0,0,187
253.681819482655,-786.933021203623,7,838.363320939216,0,0,187
290.023009372292,-775.095244590148,7,839.111869766824,0,0,187
25.4871609001578,-41.1631782145887,7,174.8511252591,0,0,187
43.0566943568307,-47.2309437886698,7,197.631035012497,0,0,187
41.8026574336153,-67.5136098729872,7,184.90949698624,0,0,187
61.8616111424231,-81.918012040544,7,195.268136985504,0,0,187
45.7559044431659,-91.8902434342131,7,211.560454180202,0,0,187
62.1970281004372,-100.451649445985,7,203.382396181386,0,0,187
79.5959476525923,-87.3125953012017,7,203.382396181386,0,0,187
80.5388197442801,-106.650633303967,7,226.81158344932,0,0,187
59.5704908444824,-119.633672895578,7,212.333590079861,0,0,187
100.475520964456,-110.216396165506,7,222.018544436028,0,0,187
78.5125246338946,-126.802081104384,7,235.579704100508,0,0,187
99.2160283461372,-131.383254567389,7,232.343771651741,0,0,187
73.3850772457989,-147.377102356944,7,232.343771651741,0,0,187
94.8280211673521,-153.152512762782,7,255.017623885394,0,0,187
121.35509427632,-133.12019702981,7,243.226223279191,0,0,187
114.936231187749,-167.786215946854,7,260.438213625305,0,0,187
129.927292374161,-156.465492034913,7,270.995170664828,0,0,187
82.1485871601061,-186.048813833914,7,260.438213625305,0,0,187
98.9645746022178,-177.67544702409,7,260.438213625305,0,0,187
115.222391834174,-186.09055233578,7,282.20361192188,0,0,187
147.45456091615,-161.74994811019,7,272.416254714951,0,0,187
131.901143399387,-174.665341778379,7,272.416254714951,0,0,187
97.5606034481026,-195.928103914333,7,282.20361192188,0,0,187
94.6671455224177,-214.400645736749,7,284.736943448277,0,0,187
149.726809915138,-180.309144877163,7,284.736943448277,0,0,187
132.451272746087,-193.355024971267,7,293.799389117673,0,0,187
114.045708018969,-204.751268167378,7,284.736943448277,0,0,187
150.578352001244,-199.397963041801,7,297.356966726125,0,0,187
131.537888367631,-212.440983994178,7,305.739219360465,0,0,187
111.375189849419,-223.671533375698,7,297.356966726125,0,0,187
168.334134228014,-184.653748974494,7,297.356966726125,0,0,187
107.185703884729,-242.752477639584,7,317.985007489937,0,0,187
149.966314304424,-218.92383399568,7,310.239187161008,0,0,187
187.640001755251,-187.640001755251,7,310.239187161008,0,0,187
169.526327456116,-204.152797719412,7,317.985007489937,0,0,187
129.126841435721,-231.827089310666,7,310.239187161008,0,0,187
147.853384901089,-238.791415652577,7,323.351753629927,0,0,187
125.189776250736,-251.414962837063,7,330.503298553752,0,0,187
169.255560603101,-224.130584305224,7,323.351753629927,0,0,187
189.213707539877,-207.557549838798,7,323.351753629927,0,0,187
189.325844997093,-227.996450561661,7,343.264744856076,0,0,187
167.481355862762,-244.492643020093,7,336.667316272616,0,0,187
119.704262247041,-271.104309542418,7,336.667316272616,0,0,187
144.207974852472,-258.902910453954,7,343.264744856076,0,0,187
209.555072776322,-209.555072776322,7,336.667316272616,0,0,187
164.168881434546,-265.141847310975,7,350.162346811307,0,0,187
139.004362652052,-279.158392298429,7,356.243607558598,0,0,187
210.093280851741,-230.461350703102,7,350.162346811307,0,0,187
187.932769204958,-248.863205568647,7,350.162346811307,0,0,187
184.996397421099,-270.061452044506,7,369.417302821015,0,0,187
209.125362538071,-251.840103403911,7,363.816557431419,0,0,187
231.470143797394,-231.470143797394,7,363.816557431419,0,0,187
159.289108269224,-285.978731597243,7,369.417302821015,0,0,187
132.222820609352,-299.456141445253,7,363.816557431419,0,0,187
206.609977806815,-273.595826832069,7,377.612407978565,0,0,187
180.484377968004,-291.492278969374,7,382.765995978335,0,0,187
152.818949053369,-306.901821759794,7,377.612407978565,0,0,187
230.972854163605,-253.365151567406,7,377.612407978565,0,0,187
228.924880079048,-275.68375624616,7,396.272243266347,0,0,187
202.511438979437,-295.630261068919,7,391.534690172177,0,0,187
144.741378971664,-327.807973348087,7,391.534690172177,0,0,187
174.370241685975,-313.054552740531,7,396.272243266347,0,0,187
253.385214818465,-253.385214818465,7,391.534690172177,0,0,187
225.287186408672,-298.328448095492,7,405.570177809706,0,0,187
196.799874501461,-317.842710627772,7,409.920678332968,0,0,187
251.852427475469,-276.26895243171,7,405.570177809706,0,0,187
166.633535454685,-334.645251221159,7,405.570177809706,0,0,187
260.662734935598,-299.547479527172,7,430.630701843907,0,0,187
231.912039144569,-322.320585713968,7,426.810830052201,0,0,187
216.778703714177,-332.687161596579,7,426.810830052201,0,0,187
201.182751605441,-342.343766310489,7,430.630701843907,0,0,187
168.737043764656,-359.446190599862,7,426.810830052201,0,0,187
274.218739862518,-287.189548179247,7,426.810830052201,0,0,187
246.55046259616,-311.266161458015,7,430.630701843907,0,0,187
185.157465366123,-351.269792174591,7,426.810830052201,0,0,187
151.956528808248,-366.85551274001,7,426.810830052201,0,0,187
277.951894115299,-304.89870351209,7,444.578649580467,0,0,187
248.633697160993,-329.24422467477,7,441.081947501857,0,0,187
217.194245168283,-350.78075020077,7,441.081947501857,0,0,187
183.901768456331,-369.324538047866,7,444.578649580467,0,0,187
233.162761706527,-340.375676861641,7,441.081947501857,0,0,187
263.574035775759,-317.410148720097,7,441.081947501857,0,0,187
200.76222516529,-360.437239741285,7,444.578649580467,0,0,187
166.648856105709,-377.423679178048,7,441.081947501857,0,0,187
281.007708235864,-322.927443965311,7,455.431747859663,0,0,187
216.885255881314,-369.064021458661,7,458.627744524345,0,0,187
250.012993412437,-347.478012655325,7,455.431747859663,0,0,187
181.907129818598,-387.50130615922,7,455.431747859663,0,0,187
199.609180875628,-378.686732094092,7,458.627744524345,0,0,187
233.698486820961,-358.653709602362,7,455.431747859663,0,0,187
163.816879779279,-395.488932908777,7,455.431747859663,0,0,187
265.793959676503,-335.56078011804,7,458.627744524345,0,0,187
295.621772184395,-309.60496437315,7,455.431747859663,0,0,187
267.310905762851,-353.976845938193,7,469.852899576681,0,0,187
233.509741701741,-377.131181859168,7,472.769083869384,0,0,187
298.831467427163,-327.802504376393,7,469.852899576682,0,0,187
250.677803264865,-365.944485886054,7,469.852899576682,0,0,187
197.716354857647,-397.067967509231,7,472.769083869384,0,0,187
179.167414468021,-405.775511080882,7,469.852899576682,0,0,187
283.373553316737,-341.253801562347,7,469.852899576682,0,0,187
215.843358582041,-387.513060884573,7,469.852899576682,0,0,187
195.07721587254,-415.556421718578,7,486.994734477489,0,0,187
268.113947680305,-372.635439596683,7,484.338917667538,0,0,187
232.587760157186,-395.784276606833,7,484.338917667538,0,0,187
301.35268153613,-346.30740840345,7,486.994734477489,0,0,187
250.618269927744,-384.620257608144,7,484.338917667538,0,0,187
175.67723075031,-424.122353077544,7,484.338917667538,0,0,187
214.060896385133,-406.103672013593,7,486.994734477489,0,0,187
317.024804506273,-332.020380567052,7,484.338917667538,0,0,187
285.037456756845,-359.855398778065,7,484.338917667538,0,0,187
285.988114364708,-378.709467201616,7,501.297611593439,0,0,187
211.530941258964,-424.811396970596,7,498.884049020211,0,0,187
249.825238235198,-403.481613517567,7,498.884049020211,0,0,187
319.711040739026,-350.706305240698,7,501.297611593439,0,0,187
268.192844823202,-391.513294910467,7,498.884049020211,0,0,187
191.685972830332,-434.127342983717,7,498.884049020211,0,0,187
230.924491998793,-414.588882027862,7,501.297611593439,0,0,187
303.173070857714,-365.097454404596,7,498.884049020211,0,0,187
248.290264433058,-422.504531755004,7,513.483175075483,0,0,187
208.247301926482,-443.611537277937,7,515.671374215438,0,0,187
321.697654836397,-369.687372841589,7,513.483175075483,0,0,187
286.214901948172,-397.792866538041,7,513.483175075483,0,0,187
338.42783682815,-354.435796760954,7,515.671374215438,0,0,187
187.537581721341,-452.755773246311,7,513.483175075483,0,0,187
228.512611894638,-433.520611933094,7,513.483175075483,0,0,187
304.280953837187,-384.150017438091,7,515.671374215438,0,0,187
267.538053034527,-410.586805613927,7,513.483175075483,0,0,187
304.665322966565,-403.442088465038,7,528.131729020777,0,0,187
225.34552766028,-452.554826431962,7,530.1103347383,0,0,187
266.140734768656,-429.832045175965,7,528.131729020777,0,0,187
285.70788638154,-417.08210393488,7,528.131729020777,0,0,187
204.204531192644,-462.479174886552,7,530.1103347383,0,0,187
322.972588398692,-388.941107246846,7,528.131729020777,0,0,187
246.005625415544,-441.66470317115,7,528.131729020777,0,0,187
340.625577026075,-373.648458661795,7,530.158794651637,0,0,187
199.399280110243,-481.392446369577,7,542.828968657655,0,0,187
221.439623157496,-471.714018546195,7,542.875313367709,0,0,187
243.013988756062,-461.031766432243,7,544.709225780838,0,0,187
264.076930748509,-449.368001713492,7,542.983369341927,0,0,187
284.584068356793,-436.747080386922,7,543.04520073683,0,0,187
304.492176532243,-423.195350475153,7,544.892414646005,0,0,187
323.759273257587,-408.741095685517,7,543.184770201431,0,0,187
342.378771327483,-393.453625122505,7,543.311905782682,0,0,187
360.301818402992,-377.344438557316,7,545.248757146511,0,0,187
216.860136970894,-491.14138959761,7,557.884275635557,0,0,187
239.354280112593,-480.688193889523,7,557.975988864343,0,0,187
261.350887613377,-469.214726314893,7,559.674672844653,0,0,187
282.804204885145,-456.74447346743,7,558.190628569786,0,0,187
303.669583044044,-443.302949040406,7,558.313803944282,0,0,187
323.903565635239,-428.917638898781,7,560.039971731141,0,0,187
343.463971671417,-413.617942326345,7,558.592496299087,0,0,187
362.344937637772,-397.473462311063,7,558.797678719888,0,0,187
211.661896271808,-510.997020617003,7,574.765615050299,0,0,187
235.098556454434,-500.810483861124,7,573.483314352784,0,0,187
258.053617038116,-489.564059691787,7,573.64047423551,0,0,187
280.479935892372,-477.280268122758,7,575.232158049589,0,0,187
302.331421526354,-463.983688276312,7,574.00310061703,0,0,187
323.563118368535,-449.700904759719,7,574.208964305646,0,0,187
344.131287830214,-434.460450297212,7,575.843244682286,0,0,187
364.027552526687,-418.331894909166,7,574.720313829669,0,0,187
383.201227309279,-401.327011377342,7,575.055075593434,0,0,187
230.091250844068,-521.107005890047,7,590.415635395857,0,0,187
254.000633000138,-510.102035636038,7,589.346985069768,0,0,187
277.395273583642,-498.019917070798,7,589.55820452309,0,0,187
300.227701158792,-484.88438614907,7,591.043219354645,0,0,187
322.451535911223,-470.721220608127,7,590.04613987165,0,0,187
344.021571174412,-455.558183649474,7,590.323407203127,0,0,187
364.893850055548,-439.424964117927,7,591.867004297309,0,0,187
385.060699650567,-422.391466230538,7,590.995571813519,0,0,187
224.471507828461,-541.922158565806,7,605.376904400728,0,0,187
249.367280979661,-531.205935629648,7,606.719959581537,0,0,187
273.765313683307,-519.371361300465,7,605.889336751497,0,0,187
297.616715447124,-506.441165905446,7,606.18688982026,0,0,187
320.873632316338,-492.440152734088,7,607.604802119775,0,0,187
343.489326879271,-477.395142721359,7,606.866447458927,0,0,187
365.418252776468,-461.334915662806,7,607.249168040575,0,0,187
386.650190903346,-444.329298441578,7,608.792190227833,0,0,187
407.132570779507,-426.390330251838,7,608.230826948905,0,0,187
243.901418702337,-552.384054439531,7,621.953149723294,0,0,187
269.288494560833,-540.804200471304,7,623.201745203086,0,0,187
294.14304426251,-528.0879252847,7,622.574452950466,0,0,187
318.415826827914,-514.259217706035,7,622.935518390101,0,0,187
342.058679474128,-499.344122107069,7,624.276328630442,0,0,187
365.0245937417,-483.370680346235,7,623.760687296002,0,0,187
387.267785395769,-466.36887049661,7,624.225686180911,0,0,187
408.778720396784,-448.408895607703,7,625.709658050191,0,0,187
237.831217814978,-574.175351604628,7,638.93546830681,0,0,187
264.249238221234,-562.907704961426,7,639.285423080166,0,0,187
290.152850062291,-550.460826079629,7,640.490261255466,0,0,187
315.491361382092,-536.85765818429,7,640.104479217959,0,0,187
340.215103380616,-522.123230449881,7,640.574636057809,0,0,187
364.275504963438,-506.284600636336,7,641.890585646396,0,0,187
387.625160406277,-489.370794496688,7,641.63892500108,0,0,187
410.251957108938,-471.451892628359,7,642.284120354274,0,0,187
432.101386692643,-452.540195006739,7,643.79145713731,0,0,187
258.29367130447,-584.979399260327,7,656.273127813191,0,0,187
285.221205200584,-572.80139683472,7,656.677483043634,0,0,187
311.597841412521,-559.425289172822,7,657.816690436252,0,0,187
337.372516067619,-544.87532204929,7,657.624498683431,0,0,187
